postDate,responding
2018-02-24T13:37:52.000Z,"Reconocemos a la mujer como motor de innovación y transformación en el pasado, presente y futuro de Paraguay. Las mujeres abriendo nuevos horizontes para el país desde siempre ¡Feliz Día!"
2018-02-23T18:49:45.000Z,Mientras nosotros vivimos en el 2018 este Kepi vive en el 3018 correlí. #HAGAMOS es innovación!
2018-02-21T19:57:10.000Z,Este es el desafío de fondo ! Y la razón por la cual la innovación tiene que estar al centro de la agenda de futuro de nuestros países
2018-02-20T22:46:45.000Z,"Hace 1 año y mediante este apoyo, y el enfoque Multidisciplinario HIPEC PY en la vanguardia de la innovación terapéutica."
2018-02-20T12:35:00.000Z,"Tratar de imponerse por el miedo, por el ejercicio de la fuerza, sin propuestas, sin intenciones de cambio y mejora, representa la muestra clara de un modelo que se está agotando y que no podrá sobrevivir ante la innovación #uberparaguay"
2018-02-19T13:47:57.000Z,"@LuisBareiro @natycabarcos necesitamos innovación urgente, vine a la peluquería con mis audífonos y solo escuché el final de una de las tantas discusiones interesantes con @enriquevp, el resto publicidad. Me vine a escuchar tanda."
2018-02-21T19:57:10.000Z,Este es el desafío de fondo ! Y la razón por la cual la innovación tiene que estar al centro de la agenda de futuro de nuestros países
2018-02-20T22:46:45.000Z,"Hace 1 año y mediante este apoyo, y el enfoque Multidisciplinario HIPEC PY en la vanguardia de la innovación terapéutica."
2018-02-20T12:35:00.000Z,"Tratar de imponerse por el miedo, por el ejercicio de la fuerza, sin propuestas, sin intenciones de cambio y mejora, representa la muestra clara de un modelo que se está agotando y que no podrá sobrevivir ante la innovación #uberparaguay"
2018-02-19T13:47:57.000Z,"@LuisBareiro @natycabarcos necesitamos innovación urgente, vine a la peluquería con mis audífonos y solo escuché el final de una de las tantas discusiones interesantes con @enriquevp, el resto publicidad. Me vine a escuchar tanda."
2018-02-07T18:53:52.000Z,"Suscribite a nuestro canal de YouTube para ver videos de historias de superación de emprendedores, charlas que te inspirarán y contenido sobre innovación social para eliminar pobreza https://youtube.com/user/fundapar"
2018-02-05T00:18:11.000Z,El co-branding tocando las puertas del Superbowl. Colaboración como innovación. https://twitter.com/Doritos/status/960304194057129996…
2018-02-01T11:16:18.000Z,Podriamos aplicar la misma tecnica para meterle la innovación a algunos.. que cerrada es cierta gente! Su rechazo a lo que desconocen es innato al parecer.
2018-01-30T22:45:13.000Z,"Hoy inscribimos nuestra candidatura al Senado. Queremos ampliar a nivel nacional todo lo que venimos haciendo, transparencia, más tecnología, más innovación en la gestión pública. Muchas gracias a todos los que nos acompañan siempre! #HAGAMOSPY"
2018-01-30T16:55:02.000Z,Sorpresa!! Aquí el ranking de los países que producen la mayor innovación:  https://goo.gl/N5SNLk
2018-01-24T01:28:15.000Z,Dirigido a la innovación y a los emprendimientos para creación de empleos y startups (empresas tecnológicas con capital de riesgo).http://ultimahora.com/c1129160@SENATICs @Padmepy
2018-01-23T20:05:50.000Z,"Dejate de joder, como el tereré va a ser una innovacion! Si el tereré que es una bebida tradicional del Paraguay, siempre se consumió frío y, en sus variedades, con yuyos o cítricos como la lima o el limón. Es mejor informarse bien antes que sacar una exageracion como ésta"
2018-01-21T22:57:19.000Z,Tierra de innovación – Por: Benjamín Netanyahu https://israelnoticias.com/benjamin-netanyahu/tierra-innovacion-benjamin-netanyahu…
2018-01-18T18:15:49.000Z,También de innovación; de cooperación para el fortalecimiento de la  investigación científica y en materia de becas y la colaboración entre  las Agencias Espaciales de ambos países para la utilización del espacio  ultraterrestre con fines pacíficos.
2018-01-18T18:09:51.000Z,@passlinePY es el #uber de las ticketeras.. usenlo. #etickets #innovacion #sinPapel #sinFilas
2018-01-15T09:47:38.000Z,"Ayer me comunique con un copi de Slovakia.. apenas le consulte si conocia @iCodriver ya me dice que si, pero nunca lo probó porque el es de la “vieja escuela”..  la negacion es la primera respuesta hacia la innovación.. (1/4)"
2018-01-10T21:03:56.000Z,Invitan a enviar trabajos de investigación en el ámbito de la economía de la innovación y el emprendimiento para la “2ª Conferencia de la Red Latinoamericana de Economía de la Innovación y el Emprendimiento”
2018-01-10T21:01:57.000Z,2ª Conferencia de la Red Latinoamericana de Economía de la Innovación y el Emprendimientohttps://iadb.org/es/cienciaytecnologia/Convocatoria_2conferenciaredinnovacion…
2018-01-05T22:40:05.000Z,Israel establece el primer laboratorio de innovación para impulsar la tecnología para ayudar a los adultos mayores https://israelnoticias.com/tecnologia/israel-establece-el-primer-laboratorio-de-innovacion-para-impulsar-la-tecnologia-para-ayudar-a-los-adultos-mayores…
2018-01-03T20:13:18.000Z,"Realizamos un brindis con las organizaciones que conforman la Red de Empresas del Semáforo que aplican el programa ""Empresas sin pobreza"" con apoyo de @adecpy y en alianza con la Iniciativa de Innovación Social @AgendaCAF. ¡Celebramos un año con muchos logros alcanzados!"
