postDate,responding
2020-03-07T15:43:14.000Z,@TigoParaguay son de lo peor! Me tienen sin internet y no son capaces de enviar en el día la asistencia técnica. Encima me dicen que me van a descontar los días sin servicio pero igual pago el monto total. No puedo trabajar por culpa de ustedes. Son de lo peor pésimo servicio
2020-03-07T14:20:43.000Z,"Nunca voy a entender porque esta gente que vive me la costanera tiene autos 4x4, cable y internet, no era que eran considerados de bajos recursos ?"
2020-03-07T13:21:08.000Z,"CU y @personalpy te ofrecen beneficios Pagando por débito automático con tus  #TarjetasdeCréditoCU en nuevos contratos, tenés descuentos sobre las tarifas vigentes. Internet Hogar  y Televisión FLOW  Pedí ahora 0972 593 400 0972 544 952"
2020-03-07T13:10:16.000Z,E-COMMERCE Ahorrá tiempo y comprá por internet con tus  #TarjetasdeCréditoCU Panal y Cabal
2020-03-07T01:28:43.000Z,@TigoParaguay Buenas noches!!! Sin internet Mba'e pio pea Tigooo. No puedo trabajar con normalidad.
2020-03-07T01:11:26.000Z,NADA hasta que se les cante el culo pasar tu reclamo y los técnicos tengan la bendita orden de trabajo. Ahí recién van a ir a ver que le pasa a tu Internet.
2020-03-06T21:06:20.000Z,"Estoy ofreciendo libros y estetos en Internet de amigos míos y mi mamá he'i ""en que momento te compre todo eso""? Mami yo te mando comprar copias usadas nomas jaja"
2020-03-06T11:33:16.000Z,Heta la datajara ape.Lo único que falta es que no pueda publicar lo que dice mi sensor de temperatura. O que prohiban que otro use CUALQUIER dato en internet. @mambiente_py eñecalma! https://twitter.com/aireparaguay/status/1235677529282719744…
2020-03-05T11:47:30.000Z,Los perros no son más rápidos porque la velocidad de internet es lenta nomás jajajaja
2020-03-05T01:05:45.000Z,Goooooooollllllllll........*esta viendo por Internet Explorer*
2020-03-05T00:46:16.000Z,Por fin caraj...@TigoParaguay volvió la señal de TV e internet
2020-03-05T00:33:15.000Z,"Después de 4 horas de entrevista para un trabajo que tuve hace semanas, atrás me dan como respuesta que decidieron realizar un traspaso internoLRPM PARÁ QUÉ LQ PIBLICAN EN INTERNET Y DEMÁS PÁGINAS Y HACEN PERDER TIEMPO  SI AL FINAL VAN A REALIZAR ESTE TIPO DE COSAS."
2020-03-05T00:28:49.000Z,Empieza el partido de @elClubOlimpia y el sponsor @TigoParaguay nos tiene sin Internet ni señal de TV en zona Lambare desde las 15 hs.
2020-03-05T00:07:32.000Z,Internet Explorer 
2020-03-04T23:48:26.000Z,Al fin tengo internet
2020-03-04T23:31:35.000Z,"Che @TigoParaguay quiero saber para que chinas estoy pagando su servicio s van a cortar internet y el cable todo el tiempo? Hace más una semana nos dicen que están ""con problemas técnicos el la zona (Barrio Panambireta)"", no atienden tampoco el teléfono. Son unos impresentables."
2020-03-04T22:53:21.000Z,"Ni cable, ni Internet ni nada @TigoParaguay la gran puta carajo"
2020-03-04T21:25:49.000Z,"@TigoStarPY @TigoParaguay @TigoSportsPY señores hoy es noche de fútbol, y estamos sin señal de internet y de  TV en Lambare, Bo. La Victoria, por favor restablezcan la señal"
2020-03-04T20:01:14.000Z,"Tanta gente a la que quiero que le corten el internet , Ñandejara "
2020-03-01T23:00:54.000Z,Me informan que se volvieron a quedar sin internet por b.o 
2020-03-01T22:53:08.000Z,Que estupidez. @ABCDigital sigue sin entender de que se trata Internet. Aplaudir lo que pide el @msaludpy es un contrasentido. Las #infowars en medio de una #infodemia no lo resuelve el @MinPublicoPy ni la justicia.
2020-03-01T18:47:21.000Z,Sin Internet fibra desde ayer @personalpy purete. Encima llamas y nunca envían su cuadrilla para ver el problema. Ni bollo por sus clientes.
2020-03-01T18:09:41.000Z,Arzobispo alerta sobre peligrosa propaganda gay en internet https://aciprensa.com/noticias/arzobispo-alerta-sobre-peligrosa-propaganda-gay-en-internet-28423?_hsenc=p2ANqtz-_HNB1SN3RLENWUoQCJFHx0bcYXhCV5BQlAoSbf7MWj3pqetMSZiOdpLRGu8WGmzzkI-HxZHApE67jELH9mzJSeEvWiPA… vía @aciprensa
2020-03-01T10:40:14.000Z,@TigoParaguay desde ayer estamos así. Mierda de servicio.  Todo un fin de semana ya sin tv e internet.  Pero el 5 de cada mes tengo que abonar si o si. Japiró.  Vengan mañana a llevar sus 4 decos y su ruter.  
2020-03-01T03:10:11.000Z,"Que infumable los perros criticando a Garnero, una vez más bendito Internet y futbol.. permite que Juan que ni sabe armar un equipo en la play critique.. jajaja"
2020-03-01T02:02:02.000Z,Por fin volvió el internet por 5ta ! Habían desaparecido desde el miércoles 
2020-03-01T01:37:59.000Z,De repente todos los cerristas tienen internet otra vez.Jaryi son así 
2020-02-29T20:10:10.000Z,"No muchacho..vos no ves el descontento porque la prensa no te lo muestra, pero busca en internet no seas haragán..o te lo escribo sin hache como lo hacen tus correlis?"
2020-02-29T18:07:31.000Z,"@TigoParaguay  a la gran flauta Tigo , desde la mañana que INTERNET HOGAR ,no funciona,  llamo y dicen que están reparando , quien recupera después lo perdido por la espera , porque de igual forma van a cobrarnos la totalidad del monto ! Y seguimos siendo vyro en usar chera'a."
2020-02-29T15:09:40.000Z,@TigoParaguay desde ayer que el internet en casa está terriblemente lento 
2020-02-29T12:57:42.000Z,@TigoParaguay solicité agendar un cambio de domicilio de mi cuenta de Tigo Star para el día de hoy y nunca me respondieron. Hoy me mudo y necesito tener el servicio de Internet para realizar mi trabajo. Por favor!
2020-02-28T02:21:40.000Z,"Villa Elisa luego primero no hay agua cuando estás por ir al trabajo, luz tampoco ni bien sopla el viento y ahora Internet H A R T A"
2020-02-27T13:05:06.000Z,"Día 2 de tener el internet de  @TigoParaguay en contra de mi voluntad, pero lastimosamente el edificio donde vivo me obliga a tener esto. Y HOY Día 2 ya no puedo ni entrar a google.."
2020-02-27T00:04:10.000Z,Se dio re la vuelta el no creas todo lo que ves en internet jajajaj Nosotros les decimos ahora
2020-02-26T23:00:55.000Z,"El día que leyamos y verifiquemos las fuentes, no creer todo lo que mandan en grupos de WhatsApp, vamos a progresar pero veo lejos eso porque la mayoría son unos ignorantes que creen que todo lo que está en Internet es cierto progresaremos como sociedad!"
2020-02-26T13:25:04.000Z,El servicio de internet wifi de @TigoParaguay es la porqueria más grande del país. Ni bien pueda cancelaré esta mierda
2020-02-26T04:55:54.000Z,Me desespera que no puedo enviarte cualquier cosa que veo en internet por la falta de excesiva confianza
2020-02-25T22:52:27.000Z,"JAJAJAJAJAJAJJA porfavor, ya quítenle el internet a esta chica. EL VERDADERO A NADIE !"
2020-02-25T20:49:04.000Z,Habia sido que cuando te mandan a la puta te mandan a una isla... Te amo internet 
2020-02-25T20:27:06.000Z,"El internet nos permite, como respuesta a todo:"
2020-02-25T15:48:19.000Z,"@TigoParaguay espero el descuento de mi servicio de Internet, en la factura de este mes!! Hace 2 horas mas o menos que estoy sin servicio!!"
2020-02-23T21:35:59.000Z,"Si la @sedecopy intervino por unos minutos sin #SuperClasico la vez pasada, tal vez algo pueda hacer por los 3 días que @personalpy me está dejando sin internet. "
2020-02-22T23:04:23.000Z,"Hola @TigoParaguay, hola @claropy me pasan sus planes de internet al dm porfa?"
2020-02-22T21:17:18.000Z,"Hola @personalpy, disculpamena que te moleste, sé que con este fresquito no pega levantarse a trabajar, pero desde ayer me tenés sin internet y tus técnicos dijeron que estaban en camino, quiero saber nomás qué camino tomaron que nunca llegan... "
2020-02-22T19:32:35.000Z,Estamos sin servicio de Internet y cable de @TigoParaguay ya que la @ANDEOficial cambió de columnas y los equipos quedaron colgados. También los cables de @copaco todos sueltos. Falta mejorar la coordinación entre instituciones para que el usuario no sufra
2020-02-22T18:44:36.000Z,"Me  yo no le puedo ayudar a mamá con las caratulas de mi hermanito (porque la che letra a s c o) entonces mejor pago el Internet jajajaja, ni un pelada cero vergüenza"
2020-02-22T16:22:44.000Z,"Estoy sin internet desde anoche y la TV nacional es muerte pura, Netflix volvé "
2020-02-22T10:46:55.000Z,Sres usuarios de @TigoParaguay en Fernando de la Mora. Les deseamos un feliz fin de semana en familia porque ni señal de TV ni señal de internet no van a tener el finde Cordiales saludos de la empresa de MIERDA que te cobra todos mos meses por un servicio asqueroso@SedecoPy
2020-02-19T23:37:27.000Z,"Yo ya les aviso y el que avisa no traiciona @TigoParaguay Si mañana en el partido de Guaraní hay mala señal de internet hogar wifi para ver el partido por Facebook, al día siguiente a primera hora corto el servicio y nunca más! Avisados están.."
2020-02-19T23:23:41.000Z,@TigoParaguay todo el día de hoy sin servicio de internet ni cable y nadie da una explicación de que es lo que sucede
2020-02-18T23:49:06.000Z,Ya quítenme el internet JAJAJAAJAJAJAJAJA 
2020-02-18T22:35:26.000Z,"Se acuerdan cuando los padres les decían a los chicos ""atiendan lo q leen en Internet/redes, hay mucha gente mala""... Ahora esos chicos les dicen a sus padres q no crean todo lo q leen en Internet/redes pero sus padres los ignoran"
2020-02-18T20:44:33.000Z,"Mi familia esta ahogada en la ignorancia total y ellos se creen ""personas cultas"" por leer pavadas en fb e internet jajaja"
2020-02-18T04:51:07.000Z,@TigoParaguay que pija lo que hacen con el internet de noche pedazo de soretes no se puede jugar hijos de mil puta dejen de chorear manga de pelotudos
2020-02-18T03:23:27.000Z,"@TigoParaguay sin internet y sin cable tv en zona La Encarnación, que pasa?!!!!"
2020-02-15T15:27:34.000Z,"Me acuerdo cuando me mudé Sonaba el timbre : Hola venimos a instalar el aireSonaba el timbre: Hola somos del cableSonaba el timbre: venimos a instalarle su internetSonaba el timbre: Hola acá pidieron Electricista?Otra vez timbre: le traemos su ropero nuevo, señor. Y así"
2020-02-15T12:20:23.000Z,"Que tekaka el internet de nuestro país mio es una mierda, vale la redundancia"
2020-02-15T01:44:47.000Z,@TigoParaguay  Me pueden decir  por que el servicio de internet está andando taaan mal? Ni un video en YouTube carga! Pago un servicio para que no me funcione o como viene la mano?
2020-02-14T15:52:23.000Z,Adebayor esperando que le atienda la gente de Tigo por qué no anda su Internet
2020-02-14T14:51:30.000Z,"Ver a profesionales desviviendose, dejando de comer o de dormir por el miedo que existe ahora a que los escrachen los medios de prensa o mismo los tavy con internet, es súper bajón..Son seres humanos que tienen derechos también, basta de cagar a la gente por que sí nomas  https://twitter.com/C9NParaguay/status/1227963424094683142…"
2020-02-13T16:58:28.000Z,"Una mas contra @TigoParaguay ! Hoy volvieron a venir y anduvo el internet en los celulares pero no en las computadoras que son Mac.. la Solucion del tecnico: ""Es problema de todas las computadoras, no de tigo""  Pero el me confirmo que no sabe usar una Mac.. "
2020-02-13T16:19:08.000Z,Que clase de Internet Explorer es este? 
2020-02-12T18:23:05.000Z,"Cansado de la señal de Internet de @TigoParaguay se corte cada 10 mins., el técnico tendría que verificar (y no viene) o hay problemas en la zona. Es necesario  explorar otras compañías @claropy o @personalpy"
2020-02-12T17:21:26.000Z,"AMÉN! así que ya saben chicos, a lo leka ahí si quieren el mejor relato estando en quinta.. auricular y con el internet de @COPACO_SA escuchamos el partido por la 800 am! Y obvio con las pantallas de @VisionBanco vamos a poder ver de lujo también partido  #ArdeElBarrio "
2020-02-12T16:25:15.000Z,"En vez de kits escolares costosos, Paraguay debería de aplicar programas masivos de una computadora por niño con acceso a internet. Si hay errores, se corrigen en el momento. En el año 2020 estar pendiente de impresiones en papel es estar en el completo oscurantismo"
2020-02-12T16:15:15.000Z,Para cuando una señal de Internet digna? @personalpy ratassss 
2020-02-12T14:40:36.000Z,"@BrunoPont  no se les puede escuchar por Internet, carga pero nunca sale nada.Pueden solucionar eso? Muchos les escuchamos por este medio en nuestro recorrido.Saludos!"
2020-02-12T11:54:45.000Z,@Fedearias77 acaba de decir que la denuncia se hizo por la Internet... Y después le llamó la fifa.. Y lo del escribano como queda?
2020-02-12T11:52:20.000Z,Ahora segun Díaz de vivar la denuncia se hizo por Internet... Cada vez cambian y cambian
2020-02-12T00:37:09.000Z,Chega de internet por hoje!
2020-02-11T19:38:54.000Z,Son una mierda @TigoParaguay desde la mañana sin TV e internet en un sector de San Lorenzo.  Mierda.  Pésimo servicio.  Los odio con todo mi ser......
2020-02-11T09:15:05.000Z,"@TigoParaguay desde la madrugada que no hay internet en mi zona, llame al call centre, me dijeron que estaban haciendo mantenimiento y ahora volví a llamar y me dijeron que mi zona tiene problemas con el internet. ¿Podrían solucionar el inconveniente por favor?"
2020-02-11T05:06:20.000Z,"Que porquería sos @TigoParaguay no porque el 90% de las personas duerme a esta hora tenes el derecho de hacer puta el internet a esta hora, lpm!!!"
2020-02-10T22:38:11.000Z,@TigoParaguay buenas tardesMi internet esta una Mierd. Acabo de llamar al *611 hicieron supuestamente actualizaciones pero sigue un desastre
2020-02-10T18:47:57.000Z,@TigoParaguay  no tengo otra vez internet. Bo. San Antonio! Hace una semana que están jodiendo las pelotas  quiero respuesta favorable
2020-02-09T17:07:08.000Z,"Tendrías que ver y aprender de ""Internet arruinó mi vida"""
2020-02-09T15:14:38.000Z,@TigoParaguay estos dos días sin servicio de TV e Internet de seguro me compensan de alguna manera verdad? @conatelpy @sedecopy
2020-02-09T00:45:46.000Z,Juro que internet explorer es más rápido que los enganches del BRAYAN
2020-02-08T20:11:04.000Z,"@TigoParaguay no tengo internet, pofavo si responden please"
2020-02-08T17:46:23.000Z,@TigoParaguay que desastre..! Desde poco antes del mediodía sin señal de TV E INTERNET 
2020-02-08T17:07:17.000Z,"@TigoParaguay En la zona de Cristo Rey , desde el miércoles sin señal de internet y sin TV , reclamamos varias veces y no vienen los técnicos !!! Que hago ?"
2020-02-08T16:44:46.000Z,@T_I_GOpy qué pasa con el internet 5 días ya cortado TV e internet
2020-02-08T16:06:28.000Z,"Más de una semana sin Internet y sin TV cable, @TigoParaguay hasta cuando?"
2020-02-06T19:07:48.000Z,"Alguna vez te pasó que estuviste al día con los servicios y ninguno ando? (Ande, essap, cable e internet de Tigo)@VBolanhos"
2020-02-06T14:32:53.000Z,"Y bueno ...puede ser pio.. primera llamada el cable con internet sube 20mil más, ayer en la inscripción colegio sube 50 mil más, segundo llamado el seguro médico sube 20 mil más y bueno mi sueldo es el mismo.. "
2020-02-06T14:03:35.000Z,"Así como existen ateos cultos y respetables, también existen ateos de internet que proyectan resentimiento, odio anticristiano e ignorancia insaciable, estos últimos abundan en twitter y se reproducen como bacterias, CUIDADO!"
2020-02-06T13:25:03.000Z,"@TigoParaguay Es la tercera semana que estamos en el centro de Asunción con problemas de Internet y Cable, cuando van a solucionar el problema, al reclamar alegan mantenimiento en la zona"
2020-02-06T03:58:51.000Z,@TigoParaguay podrían ayudarnos hace mas de dos hs así sin internet
2020-02-06T03:07:51.000Z,@TigoParaguay sin señal de internet y de tv. Barrio obrero. Vamos muchachos el 6 recién es. El 10 vence. Vamos muchachos.
2020-02-06T01:43:35.000Z,Por favor quítenle el internet. 
2020-02-06T00:22:12.000Z,"Por suerte acá en Twitter no están mis amigos monguitos, los del ego desmedido que aman hacerte sentir mal. Gracias Twitter por ser mi lugar seguro en internet."
2020-02-04T07:13:36.000Z,@TigoParaguay aquí casual sin servicio de internet. Me van a descontar por las horas no prestadas de servicio?? Adivinen!!! 
2020-02-04T03:38:37.000Z,"Desastre @TigoParaguay como siempre, pasa un día del vencimiento de la factura y ya te cortan el internet, pero ellos hacen lo que quieren. Los que laburamos en casa con el internet, ¿quién nos repone? Basuras."
2020-02-03T23:21:59.000Z,"Si no tengo internet, este perro arrepentido volverá al lugar de donde nunca debí haber salido @TigoParaguay l"
2020-02-03T23:21:51.000Z,Mi número de línea es 060107840 y no tengo internet.Esto con @TigoParaguay no pasaba. En mis 23 meses nunca me cortaron por que nunca me atrasé.
2020-02-03T22:54:33.000Z,"Que bicho noble el traceroute para explicar como funciona internet y sembrar la paranoia en periodistas digitales, eh?cc @enunabaldosa"
2020-02-03T18:25:17.000Z,"Aplazado @personalpy Peor servicio de atención, gracias por cagarme unos cuantos días de clases y trabajo por dejarme sin internet..."
2020-02-03T13:04:16.000Z,Buenoo ya me puse al día con el halftime show delvsuperbowl. Increíble estuvo!! Gracias a http://youtu.be y el internet de @personalpy. Gracias @TigoParaguay por dejarme nuevamente sin poder ver en vivo un evento del servicio que ofrecen.
2020-02-01T22:15:08.000Z,A esta vete se le había suspendido que vendan perros.. volvió a lo mismo y el dice que si internet vende pio porque el tiene que dejar de vender.. perros muertos de sed sin agua y obvio comida.. a quien recurro así?
2020-02-01T16:50:07.000Z,"""Por fin terminó Enero, que bien te veo Febrero""!!!...Kimberly González, 23 años, no trabaja, con 2 bendiciones, su mamá les mantienen pero no le faltar para el pack de internet y la farra."
2020-02-01T13:36:29.000Z,"Que alguien le corte el internet, por favor!"
2020-02-01T12:09:30.000Z,Jajajajajaja por estas cosas es que pago el.internet https://t.co/GOAw8L6MMw
2020-02-01T11:25:42.000Z,"Arroz y fideo todos los dias, tomando solo agua, sin celular, sin internet, sin prestamos, sin esposa ni hijos, con ventilador de pie. Esa es la solucion para que alcance el sueldo minimo en PARAGUAY."
2020-02-01T02:23:21.000Z,es la red de satelites que está formando Eelon Musk con spacexla idea es vender internet por satélite una vez que haya cientos de esos en el espaciosin importar donde estés en el mundoo algo así
2020-01-31T02:50:45.000Z,Me preocupa que a ellos les preocupe “mejorar la calidad de internet” en Sudamerica..
2020-01-31T02:23:56.000Z,"Igual el Internet es una caca Elon Musk, solucioname un poco eso mi Rey!"
2020-01-31T01:21:07.000Z,"Que simpáticos Tigo TV e internet están a mi nombre, la otra vez cuando mi marido se enojo y escribió en sus redes a los dos minutos me llamaron a mi tel, y ahora que escribí yo ya no saben mis datos  E’ana"
2020-01-31T00:35:02.000Z,Todo el día sin internet y Tigo Star... Menos mal @TigoParaguay  estoy al día ...  Zona Lambaré
2020-01-31T00:23:18.000Z,@personalpy porque sin señal de internet en el celular?
2020-01-30T23:51:27.000Z,@TigoParaguay que pasó con la señal de wi-fi y la de cable ahora que volvió la energía no tenemos señal de internet ni del cable ni la tele podemos ver acá en ñemby barrio caaguazú ikatu pio ven eso. Che kuerai ya que no tenemos señal
2020-01-30T15:48:10.000Z,@TigoParaguay      ¡Echa un vistazo a mi resultado de Speedtest! ¿Qué tan rápido es tu internet? https://speedtest.net/my-result/a/5703433101…
2020-01-30T04:59:33.000Z,"Una noche sin dormir parece, máximo con internet 3G y sin energía eléctrica desde hace 4 horas."
2020-01-30T04:05:04.000Z,@personalpy LOS AMOOOOO JAMÁS SE CORTO UN SEGUNDO EL INTERNET A VER SI @TigoParaguay Les copiaaa
2020-01-30T02:50:30.000Z,"Acá en la ciudad prometida tenemos luz, agua, internet, no hay raudales... así nos movemos acá en Luque chicos"
2020-01-30T01:34:43.000Z,Tengo luz agua e internet..y pizza
2020-01-29T02:05:20.000Z,@TigoParaguay  sin internet.. sin señal de cable.. ha upéi pe cobrasé hinaa
2020-01-29T02:01:37.000Z,"@TigoParaguay que hago para tener internet ? Estoy con problemas en Lambare, llamo a atención y me dicen que es problema de la zona y que mi única solución es aguardar, respuesta rápidaLo raro es que: mi vecino si tiene internet y es usuario de Tigo."
2020-01-28T20:37:03.000Z,Ya quítenle el internet  pero igual  me rei jajaja
2020-01-28T18:18:57.000Z,No les da vergüenza alardear que tienen celulares de la gran puta pero se pasan rogando que se les ancle el internet? Caen mal mijos.
2020-01-28T02:26:50.000Z,A que hora Mario pide que me corten el Internet?
2020-01-26T23:46:52.000Z,Siguen sin poder solucionar mi internet @TigoParaguay
2020-01-26T21:53:30.000Z,"Esta semana será una semana bastante positiva por qué empezamos  a operar, STAR NET será la nueva opción en servicio de internet/wifi en Coronel Oviedo mi proyecto hecho realidad, el primero del 2020 "
2020-01-26T20:02:40.000Z,Que internet recomiendan? O cual es la mejor?No me hablen de tigo.@claropy @personalpy #internet
2020-01-23T14:55:23.000Z,pago 200 mbps por el internet fibra óptica de @personalpy pero resulta que menos de la mitad nomás funciona
2020-01-23T13:27:28.000Z,Por estas cosas Pago Internet JAJAJAJAJAJAJAJA
2020-01-23T11:49:53.000Z,Que batata tu internet @TigoParaguay en mi casa no funciona desde ayer... 
2020-01-23T02:11:14.000Z,"@marquinhoxavier oi profe. Voçe pode por favor me mandar u conteudo completo do curso, e melhor sim resumen profe, eu tengo boā internet.pyamil122@gmail.com. Obrigado profe"
2020-01-22T23:35:35.000Z,@TigoParaguay LA REMILPUTAAAA MK INTERNET LA PUTAAAA
2020-01-22T09:54:48.000Z,"Si creen que son pelotudos, acuérdense de mí que tenia pack ilimitado de internet de 0 a 6 am y me dormí a las 23:30 "
2020-01-22T02:34:37.000Z,@TigoParaguay estamos sin Internet en mi barrio. Pueden verificar por favor. Zona Republicano
2020-01-22T01:03:58.000Z,@personalpy qué pasa con el Internet y el Flow? Ninguno de los servicios está funcionando.
2020-01-20T18:03:43.000Z,"30 hras sin internet ,En contacto con la naturaleza//Fin De semana de Turismo Interno"
2020-01-20T15:27:17.000Z,"De última ustedes son libres de hacer lo que se les cante. Consumir mamón, creer teorías conspirativas o leer hilos de imbéciles con acceso a internet. Pero no digan que no se les avisó"
2020-01-20T03:15:36.000Z,Fin de la transmisión de los #SAGsAwards2020 gracias a mi internet de #claro @claropy puede ver toda la gala y la alfombra roja 
2020-01-20T01:27:27.000Z,"El flow e internet de @personalpy resulta ser una MIERDA, no se dejen engañar y sigan con la otra mierda que tiene el monopolio al menos de consuelo"
2020-01-20T00:15:44.000Z,VARbaridad cada pelotuda que deja la cocina para meterse a internet
2020-01-19T23:56:25.000Z,"@TigoParaguay sin servicio de internet y de tv cable en san Antonio, gracias."
2020-01-18T17:55:58.000Z,Quiero saber como esta clase de mono tiene acceso a Internet o redes sociales. 110 toneladas por ahí pesa la cagada que dice. Boludeces no.
2020-01-17T22:28:47.000Z,Tenes que llamar al área técnica de Internet y yasta
2020-01-17T19:08:09.000Z,Es una cuestión de idiomas jajajajajajajajajajaja por esto se paga el Internet jajajaja https://twitter.com/FArgentinaa/status/1217909181572943880…
2020-01-17T13:52:28.000Z,"@personalpy hola quiero suspender mi internet de tigo, puedo tener solo el internet de uds y cuanto es si hay una promoción"
2020-01-17T01:48:59.000Z,"Definitivamente me cambio a @personalpy por fibra óptica para internet en la casa, podrido del pésimo internet y sobre todo la lentitud de las descargas de @TigoParaguay hogar “40 megas de velocidad” y no levanta ni 10 megas!!"
2020-01-16T17:11:24.000Z,Parece que nuestro Internet de @personalpy está con mala señal
2020-01-16T13:41:34.000Z,VIDEO: El autor de uno de los primeros éxitos virales de Internet regresa para mostrar su rostro 20 años después - RT https://actualidad.rt.com/viral/339939-video-kalina-autor-primeros-exitos-virales-internet-regresar…
2020-01-16T01:33:04.000Z,@TigoParaguay sin internet y sin tv... pero para cobrar no fallan..!! Peé plaga atyraa
2020-01-15T20:59:04.000Z,Espectacular @TigoParaguay hace más de dos horas me dejaron sin servicio de #internet y de #televisión llamo al #callcenter y me dicen que no tienen sistema para verificar nada! En febrero me mudó a @personalpy y vaya al diablo #futbolpyo que no podré ver por su ASQUEROSO SERVICO
2020-01-15T19:28:01.000Z,"Tigo provee el servicio de Internet en el laburo pero es tan tan tan lenta la conexión, que al final tengo anclar conexión de mi celular de Personal y conectarme por VPN. Peor que el dengue tipo 5 es Tigo."
2020-01-15T19:04:07.000Z,JAJAJAJAJAJAJAA!!!! Gracias Internet! https://t.co/5Tw0myKsW6
2020-01-15T16:42:21.000Z,"Insisto, si este gobierno mejora la calidad de internet en Paraguay, me vuelvo colorada. y vamaaa a invad.."
2020-01-14T14:30:31.000Z,"Lo mismo pasa con el Kit Kat, Internet, etc. Había sido todo se resolvía en agregarle un ""chi"" a la palabra  https://twitter.com/lulovecraft/status/1216478126236217344…"
2020-01-14T13:53:30.000Z,¡QUE BASURA EL SERVICIO DE INTERNET DE @TigoParaguay !No puede ser que apenas se nuble el cielo y nos dejen colgados a todos sus clientes! Una joda! Ahh pero el software ese que te llama a requerir antes de la fecha de pago funciona ¡PERFECTO!
2020-01-14T02:29:56.000Z,Lo veo ahora pq no tuve internet para verlo cuando se publico :(
2020-01-14T00:24:24.000Z,Hola @TigoParaguay hace 2 años pago 50 megas de Internet y la velocidad máxima que llegue fueron 250 KB/S ahora por ejemplo estoy volando a 19 B/S ni netflix puedo ver son una vergüenza!!!
2020-01-13T23:47:38.000Z,@TigoParaguay sin internet zona Trinidad no me pueden estar cagando siempre ! En serio!  Acá está la zona exacta
2020-01-13T23:14:01.000Z,Hace ratoooo ya sali de @TigoParaguay y me fui a @personalpy y es mucho mejor el internet. Tigo me dio muchos dolores de cabeza. 
2020-01-13T21:12:58.000Z,"Hace como carmi, pasate a personal y disfruta del mejor servicio de internet y disfruta de tus series y programas la hora que quieras. Con opción de retroceder hasta 24 hs con nuestra plataforma  de TV flow  https://twitter.com/KarinaTayson/status/1216828683438247936…"
2020-01-13T21:10:28.000Z,El internet de @COPACO_SA esta infravalorado
2020-01-13T20:10:46.000Z,Qué onda llueve un chiqui fuerte. Y el internet de @TigoParaguay se va a la ? Por que seguimos pagando la misma porquería?
2020-01-13T20:08:32.000Z,Que mierda la señal de internet de Tigo 
2020-01-13T20:08:01.000Z,Definitivamente el internet @TigoParaguay trabaja en coordinación  con la @ANDEOficial. Tengo pruebas y cero dudas!
2020-01-13T19:59:02.000Z,"Tantos años con ustedes @TigoParaguay enserio estoy pensando en cambiar de compañía, no puede ser que una simple lluvia automáticamente nos quedemos sin señal tanto de cable como Internet! No es sólo hoy es de varios días ya! Necesitamos SOLUCION no EXCUSAS"
2020-01-13T19:26:24.000Z,"@TigoParaguay  COMO TENIENDO SEGÚN USTEDES EL MEJOR SERVICIO DE INTERNET, TV, TELEFONÍA se va todo a la B? Pero eso si, para suspender el servicio o romper las bolas CUANDO SE PAGA ADELANTADO ndi con tsunami y todo hacen llegar su factura."
2020-01-13T19:21:14.000Z,Si @TigoParaguay tiene problemas en general con su Internet significa que la otra semana por ahí van a pasar los técnicos por casa. Quinto día sin cable y sin Internet. Genial
2020-01-13T19:18:38.000Z,Mba’eteko su internet tóxico lento?@TigoParaguay
2020-01-13T19:13:17.000Z,"Para el olvido el internet, justo cuando más necesitamos!!  @TigoParaguay Barrio Salvador del Mundo"
2020-01-13T19:09:53.000Z,"Y bueno, no puedo trabajar porque no funciona bien el internet."
2020-01-13T19:08:56.000Z,@TigoParaguay el internet en barrio jara 
2020-01-13T19:05:47.000Z,Nuestro INTERNET está con DENGUE parece 
2020-01-13T18:59:44.000Z,A ustedes también se les va a la mierda el internet de Tigo cuando llueve?
2020-01-13T18:57:57.000Z,Un parto la conexión a Internet en Tigo 
2020-01-13T18:52:58.000Z,No hay internet y su LTE para Edge. Pero la débito es puntual.
2020-01-13T18:50:38.000Z,toy harta de uds @TigoParaguay ni fuerte nio llueve y el internet está pésimo!
2020-01-13T18:25:33.000Z,Desastre tu Internet @TigoParaguay
2020-01-12T11:34:14.000Z,Alguien más tiene problemas con su Internet?
2020-01-12T03:33:01.000Z,Personal solo tiene señal al rededor de su antena dp tenes que andar en 3g obvio que no va a chupar tu internet con 3g
2020-01-12T02:31:51.000Z,Siento una gran vergüenza que esta gente tenga internet sólo para boludeces.
2020-01-12T01:24:45.000Z,Desde ayer que estamos sin Internet porque se cortó el cable de fibra óptica y @TigoParaguay bien gracias pasaremos a arreglar la otra semana he'i. Las noches ilimitadas de @personalpy está haciendo muchísimo por mi 
2020-01-12T00:19:57.000Z,"@TigoParaguay sin internet, mañana va por el tercer día en el barrio Los laureles ..que karajo está pasando ?estoy pagando !!!!!!!!!"
2020-01-11T23:04:50.000Z,"@TigoParaguay @aldotrapani75 sin Internet en Barrio Valle Apua, Lambaré desde las 16h30...call center no tiene mucha info para brindar. Pf re-establezcan servicio."
2020-01-11T22:55:58.000Z,“ El gobierno iraní debería permitir a los grupos de derechos humanos monitorear e informar sobre la realidad actual de las protestas en el pueblo iraní. No deberíamos volver a ver el asesinato de manifestantes o el cierre de Internet. El mundo está mirando”. Donald Trump.
