postDates,tweets,sentiment_label,polarity_score
2020-03-19T11:20:17.000Z,Ahora son estos plagas de los q me dejan sin Internet Qué parte de q trabajamos desde nuestras casas lo q no entienden carajo Lambaré B Cerro Cora,neu,-0.040000000000000036
2020-03-19T11:15:51.000Z,Hay que usar las herramientas útiles del internet y no solo repetir memes y estupideces ,neu,0.0
2020-03-19T02:18:20.000Z,No entiendo que lo que se plaguean tanto imaginate hace o años cuando había una epidemia y tenían que estar en cuarentena sin celular sin Internet sin redes sociales y teniendo que aguantarle todo el dia a tu señora y tus hijos Nde tavy,pos,0.268
2020-03-19T01:29:17.000Z,Ya que no tengo internet gracias a me puse a ver la TV Súper interesante lo que está pasando por GEN sobre la cuarentena en China,pos,1.6009999999999998
2020-03-19T00:42:44.000Z,Está todo saturado el internet,pos,0.25
2020-03-18T23:24:19.000Z,Por una cuarentena con internet a bajo costo,neu,0
2020-03-18T21:04:49.000Z,No puedo leer más que “ se aburren” no tienen libros para leer bájense una app para aprender algo Tenemos internet con MIL posibilidades y ustedes que no saben estar solxs,neu,0.0
2020-03-18T20:39:54.000Z,La ANDE o alguna empresa de Internet pío no va luego lanzar algún pack cuarentenaUsa tu aire y tu wifi sin problemas Promo cuarentena x Que se yo ,pos,0.563
2020-03-18T19:40:00.000Z,Colbustible porque a full estoy con los deliverys por comprar cosas por internet,neu,0
2020-03-18T17:31:35.000Z, me cortaron la línea por falta de pagono me salga con el cuento de que puedo acercarme a pagar en bocas de cobranza o por billetera personal o vía web Por que si podía pagar por Internet ya lo hubiera hecho Feroz en cuarentena estamos Son totalmente inconciecientes,neg,-0.187
2020-03-18T16:06:38.000Z,Día Que claro libere su internet No me dejan salir de mi casa para hacer recargas No quiero usar la contrafactura significa peligroEstoy sin trabajo desde que me aislaron Quiero cobrar ya Ayuda Ayudaaaaaaa,pos,0.475
2020-03-18T15:51:32.000Z,Dejen de inventar cosas Los anuncios los están haciendo Chequeen la info No es muy difícil Todo el día se pasan al pedo en internet Pueden buscar un poco también antes de reenviar #QuedateEnCasa,neg,-1.167
2020-03-18T14:29:47.000Z,Llovió a la mañana y mi internet ya no funciona ,neu,0.0
2020-03-18T14:28:23.000Z,El Internet móvil de es una poronga,pos,0.313
2020-03-18T14:15:39.000Z,ECOMMERCE Ahorrá tiempo y comprá por internet con tus #TarjetasdeCréditoCU Panal y Cabal,neu,0
2020-03-17T18:21:29.000Z,Que pasa con la señal de tigo va y viene su internet que mal estamos,neg,-0.375
2020-03-17T17:59:29.000Z, sos una mierda pero para cortar el internet sique rápido gran puta,neg,-0.124
2020-03-17T15:46:57.000Z,Más que nunca necesitamos una buena señal de internet Para trabajo estudios contacto virtual con familiares y amigos RIeder Internet ,pos,1.388
2020-03-17T07:45:47.000Z,Antes gastaba gigas de Internet en una semana Ahora con la cuarentena ya me aviso que use en menos de horas #Claro qtal si regalan megas,neg,-0.771
2020-03-17T06:50:00.000Z,Te falta Yodo y que te corten el Internet BURRAAAAAA,neg,-0.25
2020-03-16T23:29:39.000Z, en Carapeguá sin wifi Ikatu piko pe revisami Aunque sea Internet rohechase ko cuarentenape ,neu,0
2020-03-16T23:25:20.000Z,Compras provistas o pagas internet dilema de cuarentena,neu,0
2020-03-16T22:35:21.000Z,Espero por lo menos que en esta cuarentena de #COVIDー #QuedateEncasa no me dejes sin internet como siempre ya que este es mi último mes con ustedes,neu,0.0
2020-03-16T21:15:25.000Z,Hay señal de tigo star e Internet en sus casas,neu,0
2020-03-16T16:17:28.000Z,Señores de la conexión a internet en casa presenta problemas Podrían hacer algo,neg,-0.437
2020-03-16T15:10:18.000Z,Internet free porque desastre no podemos hacer cuarentena así,neg,-0.3
2020-03-16T14:13:05.000Z,Que tal si las multimillonarias compañías telefónicas ayudan en algo y bajan los precios de Internet por lo menos los paquetes eso también sería un incentivo a que la población un poco menos favorecida se quede en su casa además ellos son los que más están facturando ,neg,-0.20699999999999996
2020-03-16T14:01:03.000Z,Ahora ya entró entre los proveedores de Internet que dan muy mal servicio Se les reclama piden test de velocidad se les envía y se borran Una verdadera vergüenza,pos,0.07800000000000001
2020-03-16T13:46:21.000Z,la poca consideración que tienen las empresas con su personal es impresionante y peor aún la poca empatía de esa gente que llama y hace colapsar todo haciendo que ese personal siga encerrado no vas a morir si cae tu internet Raul,pos,1.3050000000000002
2020-03-16T13:29:19.000Z,Hay personas que definitivamente no deberían tener Internet Llamar a una emergencia sanitaria acto populista eso si me superó,pos,0.25
2020-03-15T13:36:58.000Z,Para que pico tienen internet si van a seguir siendo tavy Una pandemia estamos viviendo y te dice que vivimos en dictadura No falta luego el boludo en serio,neg,-0.15000000000000002
2020-03-15T04:05:42.000Z,Pregunta seriales funciona bien sus redes de internet,pos,0.792
2020-03-15T03:56:54.000Z,Asumir el riesgo de contagiar y matar a padres o abuelos Cada pelotudo con internet que hay Quedense en casa los que pueden carajo Nosotros los médicos no podemos No se puede tomar acciones legales contra los que incitan a no acatar una cuarentena ,neu,-0.015000000000000013
2020-03-15T02:23:52.000Z,me matar el Aburrimiento y no el coronavirusPero que gente inútil carajo al menos si tenes Internet en tu casa es un parque de diversiones Series películas juegos video conferencias entre amigos animè me,neg,-0.806
2020-03-15T01:56:54.000Z,En plena cuarentena y demostrando su total falta de empatía ayer me cortó el servicio de televisión e internet porque mi factura venció el Me obligaron a ir a pagar rápidamente porque ni modo me quede sin tv con lo aburrido que ya resulta esto ,pos,0.063
2020-03-14T22:42:53.000Z,Mi idea conspirativa favorita de todo esto un USA vs China p instalar que “lo chino es malo malo” salen los primos Israelíes con la solución Quítenme internet ,pos,0.29200000000000004
2020-03-14T22:12:14.000Z,Pueden pio recomendarme películas por favor ah no cierto que el internet de es una mierda y ni películas puedo ver en esta cuarentena,neg,-0.14
2020-03-13T22:08:18.000Z,Me pueden decir cual es la promoción que tienen de cable e internet xq ahora mismo me voy a cancelar mi puto plan con son una mierda,neg,-0.515
2020-03-13T21:18:33.000Z,Internet Explorer,neu,0
2020-03-13T20:32:12.000Z, insta a la gente a comprar por internet para evitar la aglomeración de personas #AM,neu,0
2020-03-13T20:23:23.000Z,Que YouTube ni el Internet de personal me caguen el fin de semana porque quiero ver mi novela ,neg,-0.25
2020-03-13T19:49:30.000Z,ECOMMERCE Ahorrá tiempo y comprá por internet con tus #TarjetasdeCréditoCU Panal y Cabal,neu,0
2020-03-13T15:46:23.000Z,Pelada es tener acceso a internet y ser así de ignorante ,neg,-0.25
2020-03-13T13:48:48.000Z, y aún no tienen una alternativa de internet ILIMITADO zona J Augusto Saldivar Al costado mismo de la Ruta PY,pos,0.375
2020-03-12T19:53:47.000Z,ECOMMERCE Ahorrá tiempo y comprá por internet con tus #TarjetasdeCréditoCU Panal y Cabal,neu,0
2020-03-12T16:42:11.000Z, yo quiero saber qué es lo que pasa con su internet TODOS LOS DÍAS nos quedamos sin la señal del WiFi en casa ,pos,0.25
2020-03-12T16:28:39.000Z,El internet en mi departamento funcionaba perfectamente hasta que hoy a las de la mañana vinieron a a actualizar mi módem yo no les pedídesde ahí no tengo internet y estoy ENCERRADA cumbliendo con las recomendaciones de bioseguridad y ni puedo ver mi serie,pos,1.15
2020-03-11T22:50:39.000Z,Buscas recursos educativos para dinamizar tus clases o enseñar a tu hijo matemáticas lengua inglés o cualquier otra materia de una forma divertida e interactiva La respuesta está en Internet y en estas plataformas educativas online p aprender ,pos,1.7819999999999998
2020-03-11T22:49:43.000Z,Mi último mil lo gasté pagando mi internet Me puede faltar comida y agua pero no me puede faltar mi capítulo de la Rosa de Guadalupe MORENITA AYÚDANOS,pos,0.292
2020-03-11T22:05:00.000Z, SIN CABLE Y SIN INTERNET GRACIAS POR NADA,pos,0.35
2020-03-11T21:57:40.000Z,Visaciones de reposos y renovaciones de registros solo se tramitan por internet ,neg,-0.25
2020-03-11T15:31:11.000Z,Le pregunté a mi abuela si en la época de la guerra hubo un caos como ahora y m dijo No las mujeres debíamos estar tranquilas para no asustar a los niños xq los hombres iban a la guerra Ahora la gente dice muchas macanadas por Internet y eso nos va a matar antes que el virus,neg,-0.625
2020-03-11T12:26:16.000Z,Justo la gente que nos enseñaba guau a no creer lo que se dice en internet es la que más se está tragando los cuentos ,pos,0.675
2020-03-10T00:25:40.000Z,Pensé que era solo yo pero veo varias quejas una cagada el servicio de Internet de eviten suscribirse a este servicio gente por su salud mental,pos,0.792
2020-03-09T22:57:45.000Z,Hace meses que me quejo de que el internet de es lentofui a quejarme y dijeron que en la semana pasaban a cambiarme el decodificador el aparato eseporque ya era viejo Hoy van a casa para y cambian el cargadorqué tiene que ver el cargador con la señal ,neu,0
2020-03-09T21:18:07.000Z,Antonio Barrios propone sesionar por internet Y yo kiero que renuncien todos Por una parte se le sacan algunos gastos El país ahorra Pero por el otro el País se salva de ellos,pos,0.36
2020-03-09T19:16:21.000Z,CU y te ofrecen beneficios Pagando por débito automático con tus #TarjetasdeCréditoCU en nuevos contratos tenés descuentos sobre las tarifas vigentes Internet Hogar y Televisión FLOW Pedí ahora ,pos,0.75
2020-03-09T16:23:36.000Z, Pago G mil x Megas Todo el santo día recibo INTERNET PERSONALSOLICITA YA MISMO FIBRA OPTICASIN ENTREGA INICIALINSTALACION GRATISTOLERAMOS INFORCOMFMB A TAN SOLO MILENVIA OKQué hago Renunció a mi plan y contrato este más económico,pos,0.839
2020-03-07T15:59:55.000Z,Quiten el internet a esta,neu,0
2020-03-07T15:43:14.000Z, son de lo peor Me tienen sin internet y no son capaces de enviar en el día la asistencia técnica Encima me dicen que me van a descontar los días sin servicio pero igual pago el monto total No puedo trabajar por culpa de ustedes Son de lo peor pésimo servicio,pos,0.5259999999999998
2020-03-07T14:20:43.000Z,Nunca voy a entender porque esta gente que vive me la costanera tiene autos x cable y internet no era que eran considerados de bajos recursos ,neu,0.0
2020-03-07T13:21:08.000Z,CU y te ofrecen beneficios Pagando por débito automático con tus #TarjetasdeCréditoCU en nuevos contratos tenés descuentos sobre las tarifas vigentes Internet Hogar y Televisión FLOW Pedí ahora ,pos,0.75
2020-03-07T13:10:16.000Z,ECOMMERCE Ahorrá tiempo y comprá por internet con tus #TarjetasdeCréditoCU Panal y Cabal,neu,0
2020-03-07T01:28:43.000Z, Buenas noches Sin internet Mbae pio pea Tigooo No puedo trabajar con normalidad,pos,1.142
2020-03-07T01:11:26.000Z,NADA hasta que se les cante el culo pasar tu reclamo y los técnicos tengan la bendita orden de trabajo Ahí recién van a ir a ver que le pasa a tu Internet,pos,0.502
2020-03-06T21:06:20.000Z,Estoy ofreciendo libros y estetos en Internet de amigos míos y mi mamá hei en que momento te compre todo eso Mami yo te mando comprar copias usadas nomas jaja,pos,0.25
2020-03-06T11:33:16.000Z,Heta la datajara ape Lo único que falta es que no pueda publicar lo que dice mi sensor de temperatura O que prohiban que otro use CUALQUIER dato en internet eñecalma ,neg,-0.16699999999999998
2020-03-05T11:47:30.000Z,Los perros no son más rápidos porque la velocidad de internet es lenta nomás jajajaja,neg,-0.056999999999999995
2020-03-05T01:05:45.000Z,Goooooooollllllllll esta viendo por Internet Explorer,neu,0
2020-03-05T00:46:16.000Z,Por fin caraj volvió la señal de TV e internet,neu,0
2020-03-05T00:33:15.000Z,Después de horas de entrevista para un trabajo que tuve hace semanas atrás me dan como respuesta que decidieron realizar un traspaso internoLRPM PARÁ QUÉ LQ PIBLICAN EN INTERNET Y DEMÁS PÁGINAS Y HACEN PERDER TIEMPO SI AL FINAL VAN A REALIZAR ESTE TIPO DE COSAS,neg,-1.04
2020-03-05T00:28:49.000Z,Empieza el partido de y el sponsor nos tiene sin Internet ni señal de TV en zona Lambare desde las hs,pos,0.292
2020-03-05T00:07:32.000Z,Internet Explorer ,neu,0
2020-03-04T23:48:26.000Z,Al fin tengo internet,neu,0
2020-03-04T23:31:35.000Z,Che quiero saber para que chinas estoy pagando su servicio s van a cortar internet y el cable todo el tiempo Hace más una semana nos dicen que están con problemas técnicos el la zona Barrio Panambireta no atienden tampoco el teléfono Son unos impresentables,neg,-0.14500000000000002
2020-03-04T22:53:21.000Z,Ni cable ni Internet ni nada la gran puta carajo,neg,-0.442
2020-03-04T21:25:49.000Z, señores hoy es noche de fútbol y estamos sin señal de internet y de TV en Lambare Bo La Victoria por favor restablezcan la señal,pos,0.875
2020-03-04T20:01:14.000Z,Tanta gente a la que quiero que le corten el internet Ñandejara ,neu,0
2020-03-01T23:00:54.000Z,Me informan que se volvieron a quedar sin internet por b o ,neu,0
2020-03-01T22:53:08.000Z,Que estupidez sigue sin entender de que se trata Internet Aplaudir lo que pide el es un contrasentido Las #infowars en medio de una #infodemia no lo resuelve el ni la justicia,pos,0.913
2020-03-01T18:47:21.000Z,Sin Internet fibra desde ayer purete Encima llamas y nunca envían su cuadrilla para ver el problema Ni bollo por sus clientes,neg,-0.187
2020-03-01T18:09:41.000Z,Arzobispo alerta sobre peligrosa propaganda gay en internet vía ,neg,-0.29200000000000004
2020-03-01T10:40:14.000Z, desde ayer estamos así Mierda de servicio Todo un fin de semana ya sin tv e internet Pero el de cada mes tengo que abonar si o si Japiró Vengan mañana a llevar sus decos y su ruter ,neg,-0.515
2020-03-01T03:10:11.000Z,Que infumable los perros criticando a Garnero una vez más bendito Internet y futbol permite que Juan que ni sabe armar un equipo en la play critique jajaja,neu,0.0010000000000000564
2020-03-01T02:02:02.000Z,Por fin volvió el internet por ta Habían desaparecido desde el miércoles ,neg,-0.281
2020-03-01T01:37:59.000Z,De repente todos los cerristas tienen internet otra vez Jaryi son así ,pos,0.5
2020-02-29T20:10:10.000Z,No muchacho vos no ves el descontento porque la prensa no te lo muestra pero busca en internet no seas haragán o te lo escribo sin hache como lo hacen tus correlis,neg,-0.312
2020-02-29T18:07:31.000Z, a la gran flauta Tigo desde la mañana que INTERNET HOGAR no funciona llamo y dicen que están reparando quien recupera después lo perdido por la espera porque de igual forma van a cobrarnos la totalidad del monto Y seguimos siendo vyro en usar cheraa,pos,0.59
2020-02-29T15:09:40.000Z, desde ayer que el internet en casa está terriblemente lento ,neu,0
2020-02-29T12:57:42.000Z, solicité agendar un cambio de domicilio de mi cuenta de Tigo Star para el día de hoy y nunca me respondieron Hoy me mudo y necesito tener el servicio de Internet para realizar mi trabajo Por favor,pos,1.2
2020-02-28T02:21:40.000Z,Villa Elisa luego primero no hay agua cuando estás por ir al trabajo luz tampoco ni bien sopla el viento y ahora Internet H A R T A,pos,0.6419999999999999
2020-02-27T13:05:06.000Z,Día de tener el internet de en contra de mi voluntad pero lastimosamente el edificio donde vivo me obliga a tener esto Y HOY Día ya no puedo ni entrar a google ,pos,0.33
2020-02-27T00:04:10.000Z,Se dio re la vuelta el no creas todo lo que ves en internet jajajaj Nosotros les decimos ahora,pos,0.25
2020-02-26T23:00:55.000Z,El día que leyamos y verifiquemos las fuentes no creer todo lo que mandan en grupos de WhatsApp vamos a progresar pero veo lejos eso porque la mayoría son unos ignorantes que creen que todo lo que está en Internet es cierto progresaremos como sociedad,pos,1.126
2020-02-26T13:25:04.000Z,El servicio de internet wifi de es la porqueria más grande del país Ni bien pueda cancelaré esta mierda,pos,0.9440000000000001
2020-02-26T04:55:54.000Z,Me desespera que no puedo enviarte cualquier cosa que veo en internet por la falta de excesiva confianza,neg,-0.125
2020-02-25T22:52:27.000Z,JAJAJAJAJAJAJJA porfavor ya quítenle el internet a esta chica EL VERDADERO A NADIE ,pos,0.063
2020-02-25T20:49:04.000Z,Habia sido que cuando te mandan a la puta te mandan a una isla Te amo internet ,pos,0.61
2020-02-25T20:27:06.000Z,El internet nos permite como respuesta a todo,pos,0.25
2020-02-25T15:48:19.000Z, espero el descuento de mi servicio de Internet en la factura de este mes Hace horas mas o menos que estoy sin servicio,neg,-0.25
2020-02-23T21:35:59.000Z,Si la intervino por unos minutos sin #SuperClasico la vez pasada tal vez algo pueda hacer por los días que me está dejando sin internet ,pos,0.875
2020-02-22T23:04:23.000Z,Hola hola me pasan sus planes de internet al dm porfa,neu,0
2020-02-22T21:17:18.000Z,Hola disculpamena que te moleste sé que con este fresquito no pega levantarse a trabajar pero desde ayer me tenés sin internet y tus técnicos dijeron que estaban en camino quiero saber nomás qué camino tomaron que nunca llegan ,pos,0.18399999999999994
2020-02-22T19:32:35.000Z,Estamos sin servicio de Internet y cable de ya que la cambió de columnas y los equipos quedaron colgados También los cables de todos sueltos Falta mejorar la coordinación entre instituciones para que el usuario no sufra,neu,0.008000000000000007
2020-02-22T18:44:36.000Z,Me yo no le puedo ayudar a mamá con las caratulas de mi hermanito porque la che letra a s c o entonces mejor pago el Internet jajajaja ni un pelada cero vergüenza,neg,-0.09999999999999998
2020-02-22T16:22:44.000Z,Estoy sin internet desde anoche y la TV nacional es muerte pura Netflix volvé ,pos,0.409
2020-02-22T10:46:55.000Z,Sres usuarios de en Fernando de la Mora Les deseamos un feliz fin de semana en familia porque ni señal de TV ni señal de internet no van a tener el finde Cordiales saludos de la empresa de MIERDA que te cobra todos mos meses por un servicio asqueroso,pos,0.24999999999999978
2020-02-19T23:37:27.000Z,Yo ya les aviso y el que avisa no traiciona Si mañana en el partido de Guaraní hay mala señal de internet hogar wifi para ver el partido por Facebook al día siguiente a primera hora corto el servicio y nunca más Avisados están ,pos,0.12599999999999983
2020-02-19T23:23:41.000Z, todo el día de hoy sin servicio de internet ni cable y nadie da una explicación de que es lo que sucede,neg,-0.14
2020-02-18T23:49:06.000Z,Ya quítenme el internet JAJAJAAJAJAJAJAJA ,neu,0
2020-02-18T22:35:26.000Z,Se acuerdan cuando los padres les decían a los chicos atiendan lo q leen en Internetredes hay mucha gente mala Ahora esos chicos les dicen a sus padres q no crean todo lo q leen en Internetredes pero sus padres los ignoran,pos,0.25
2020-02-18T20:44:33.000Z,Mi familia esta ahogada en la ignorancia total y ellos se creen personas cultas por leer pavadas en fb e internet jajaja,pos,0.31299999999999994
2020-02-18T04:51:07.000Z, que pija lo que hacen con el internet de noche pedazo de soretes no se puede jugar hijos de mil puta dejen de chorear manga de pelotudos,neg,-0.89
2020-02-18T03:23:27.000Z, sin internet y sin cable tv en zona La Encarnación que pasa,neu,0
2020-02-15T15:27:34.000Z,Me acuerdo cuando me mudé Sonaba el timbre Hola venimos a instalar el aireSonaba el timbre Hola somos del cableSonaba el timbre venimos a instalarle su internetSonaba el timbre Hola acá pidieron ElectricistaOtra vez timbre le traemos su ropero nuevo señor Y así,pos,0.625
2020-02-15T12:20:23.000Z,Que tekaka el internet de nuestro país mio es una mierda vale la redundancia,neg,-0.39
2020-02-15T01:44:47.000Z, Me pueden decir por que el servicio de internet está andando taaan mal Ni un video en YouTube carga Pago un servicio para que no me funcione o como viene la mano,neg,-1.125
2020-02-14T15:52:23.000Z,Adebayor esperando que le atienda la gente de Tigo por qué no anda su Internet,neu,0.0
2020-02-14T14:51:30.000Z,Ver a profesionales desviviendose dejando de comer o de dormir por el miedo que existe ahora a que los escrachen los medios de prensa o mismo los tavy con internet es súper bajón Son seres humanos que tienen derechos también basta de cagar a la gente por que sí nomas ,pos,0.6259999999999999
2020-02-13T16:58:28.000Z,Una mas contra Hoy volvieron a venir y anduvo el internet en los celulares pero no en las computadoras que son Mac la Solucion del tecnico Es problema de todas las computadoras no de tigo Pero el me confirmo que no sabe usar una Mac ,pos,0.626
2020-02-13T16:19:08.000Z,Que clase de Internet Explorer es este ,neu,0
2020-02-12T18:23:05.000Z,Cansado de la señal de Internet de se corte cada mins el técnico tendría que verificar y no viene o hay problemas en la zona Es necesario explorar otras compañías o ,neg,-0.42600000000000005
2020-02-12T17:21:26.000Z,AMÉN así que ya saben chicos a lo leka ahí si quieren el mejor relato estando en quinta auricular y con el internet de escuchamos el partido por la am Y obvio con las pantallas de vamos a poder ver de lujo también partido #ArdeElBarrio ,pos,0.8590000000000002
2020-02-12T16:25:15.000Z,En vez de kits escolares costosos Paraguay debería de aplicar programas masivos de una computadora por niño con acceso a internet Si hay errores se corrigen en el momento En el año estar pendiente de impresiones en papel es estar en el completo oscurantismo,pos,0.2819999999999998
2020-02-12T16:15:15.000Z,Para cuando una señal de Internet digna ratassss ,neu,0
2020-02-12T14:40:36.000Z, no se les puede escuchar por Internet carga pero nunca sale nada Pueden solucionar eso Muchos les escuchamos por este medio en nuestro recorrido Saludos,neu,0.0
2020-02-12T11:54:45.000Z, acaba de decir que la denuncia se hizo por la Internet Y después le llamó la fifa Y lo del escribano como queda,neu,0
2020-02-12T11:52:20.000Z,Ahora segun Díaz de vivar la denuncia se hizo por Internet Cada vez cambian y cambian,pos,0.25
2020-02-12T00:37:09.000Z,Chega de internet por hoje,neu,0
2020-02-11T19:38:54.000Z,Son una mierda desde la mañana sin TV e internet en un sector de San Lorenzo Mierda Pésimo servicio Los odio con todo mi ser ,neg,-1.155
2020-02-11T09:15:05.000Z, desde la madrugada que no hay internet en mi zona llame al call centre me dijeron que estaban haciendo mantenimiento y ahora volví a llamar y me dijeron que mi zona tiene problemas con el internet Podrían solucionar el inconveniente por favor,neg,-0.562
2020-02-11T05:06:20.000Z,Que porquería sos no porque el de las personas duerme a esta hora tenes el derecho de hacer puta el internet a esta hora lpm,neg,-0.39
2020-02-10T22:38:11.000Z, buenas tardesMi internet esta una Mierd Acabo de llamar al hicieron supuestamente actualizaciones pero sigue un desastre,pos,0.175
2020-02-10T18:47:57.000Z, no tengo otra vez internet Bo San Antonio Hace una semana que están jodiendo las pelotas quiero respuesta favorable,pos,1.3439999999999999
2020-02-09T17:07:08.000Z,Tendrías que ver y aprender de Internet arruinó mi vida,neg,-0.319
2020-02-09T15:14:38.000Z, estos dos días sin servicio de TV e Internet de seguro me compensan de alguna manera verdad ,pos,0.925
2020-02-09T00:45:46.000Z,Juro que internet explorer es más rápido que los enganches del BRAYAN,pos,0.318
2020-02-08T20:11:04.000Z, no tengo internet pofavo si responden please,neu,0.0
2020-02-08T17:46:23.000Z, que desastre Desde poco antes del mediodía sin señal de TV E INTERNET ,neg,-0.675
2020-02-08T17:07:17.000Z, En la zona de Cristo Rey desde el miércoles sin señal de internet y sin TV reclamamos varias veces y no vienen los técnicos Que hago ,pos,0.542
2020-02-08T16:44:46.000Z, qué pasa con el internet días ya cortado TV e internet,neu,0
2020-02-08T16:06:28.000Z,Más de una semana sin Internet y sin TV cable hasta cuando,neu,0
2020-02-06T19:07:48.000Z,Alguna vez te pasó que estuviste al día con los servicios y ninguno ando Ande essap cable e internet de Tigo,pos,1.0
2020-02-06T14:32:53.000Z,Y bueno puede ser pio primera llamada el cable con internet sube mil más ayer en la inscripción colegio sube mil más segundo llamado el seguro médico sube mil más y bueno mi sueldo es el mismo ,pos,1.25
2020-02-06T14:03:35.000Z,Así como existen ateos cultos y respetables también existen ateos de internet que proyectan resentimiento odio anticristiano e ignorancia insaciable estos últimos abundan en twitter y se reproducen como bacterias CUIDADO,pos,0.6500000000000001
2020-02-06T13:25:03.000Z, Es la tercera semana que estamos en el centro de Asunción con problemas de Internet y Cable cuando van a solucionar el problema al reclamar alegan mantenimiento en la zona,neg,-0.874
2020-02-06T03:58:51.000Z, podrían ayudarnos hace mas de dos hs así sin internet,neu,0
2020-02-06T03:07:51.000Z, sin señal de internet y de tv Barrio obrero Vamos muchachos el recién es El vence Vamos muchachos,neg,-1.0
2020-02-06T01:43:35.000Z,Por favor quítenle el internet ,pos,0.25
2020-02-06T00:22:12.000Z,Por suerte acá en Twitter no están mis amigos monguitos los del ego desmedido que aman hacerte sentir mal Gracias Twitter por ser mi lugar seguro en internet,pos,1.6
2020-02-04T07:13:36.000Z, aquí casual sin servicio de internet Me van a descontar por las horas no prestadas de servicio Adivinen ,neg,-0.25
2020-02-04T03:38:37.000Z,Desastre como siempre pasa un día del vencimiento de la factura y ya te cortan el internet pero ellos hacen lo que quieren Los que laburamos en casa con el internet quién nos repone Basuras,neg,-0.675
2020-02-03T23:21:59.000Z,Si no tengo internet este perro arrepentido volverá al lugar de donde nunca debí haber salido l,neg,-0.875
2020-02-03T23:21:51.000Z,Mi número de línea es y no tengo internet Esto con no pasaba En mis meses nunca me cortaron por que nunca me atrasé,neu,0.0
2020-02-03T22:54:33.000Z,Que bicho noble el traceroute para explicar como funciona internet y sembrar la paranoia en periodistas digitales ehcc ,pos,0.29200000000000004
2020-02-03T18:25:17.000Z,Aplazado Peor servicio de atención gracias por cagarme unos cuantos días de clases y trabajo por dejarme sin internet ,pos,0.7
2020-02-03T13:04:16.000Z,Buenoo ya me puse al día con el halftime show delvsuperbowl Increíble estuvo Gracias a y el internet de Gracias por dejarme nuevamente sin poder ver en vivo un evento del servicio que ofrecen,pos,1.613
2020-02-01T22:15:08.000Z,A esta vete se le había suspendido que vendan perros volvió a lo mismo y el dice que si internet vende pio porque el tiene que dejar de vender perros muertos de sed sin agua y obvio comida a quien recurro así,neg,-0.35
2020-02-01T16:50:07.000Z,Por fin terminó Enero que bien te veo Febrero Kimberly González años no trabaja con bendiciones su mamá les mantienen pero no le faltar para el pack de internet y la farra,pos,1.142
2020-02-01T13:36:29.000Z,Que alguien le corte el internet por favor,pos,0.5
2020-02-01T12:09:30.000Z,Jajajajajaja por estas cosas es que pago el internet ,neu,0
2020-02-01T11:25:42.000Z,Arroz y fideo todos los dias tomando solo agua sin celular sin internet sin prestamos sin esposa ni hijos con ventilador de pie Esa es la solucion para que alcance el sueldo minimo en PARAGUAY,pos,0.5
2020-02-01T02:23:21.000Z,es la red de satelites que está formando Eelon Musk con spacexla idea es vender internet por satélite una vez que haya cientos de esos en el espaciosin importar donde estés en el mundoo algo así,pos,0.25
2020-01-31T02:50:45.000Z,Me preocupa que a ellos les preocupe “mejorar la calidad de internet” en Sudamerica ,pos,0.531
2020-01-31T02:23:56.000Z,Igual el Internet es una caca Elon Musk solucioname un poco eso mi Rey,neg,-0.75
2020-01-31T01:21:07.000Z,Que simpáticos Tigo TV e internet están a mi nombre la otra vez cuando mi marido se enojo y escribió en sus redes a los dos minutos me llamaron a mi tel y ahora que escribí yo ya no saben mis datos E’ana,pos,0.5700000000000001
2020-01-31T00:35:02.000Z,Todo el día sin internet y Tigo Star Menos mal estoy al día Zona Lambaré,pos,0.375
2020-01-31T00:23:18.000Z, porque sin señal de internet en el celular,neu,0
2020-01-30T23:51:27.000Z, que pasó con la señal de wifi y la de cable ahora que volvió la energía no tenemos señal de internet ni del cable ni la tele podemos ver acá en ñemby barrio caaguazú ikatu pio ven eso Che kuerai ya que no tenemos señal,pos,0.275
2020-01-30T15:48:10.000Z, ¡Echa un vistazo a mi resultado de Speedtest Qué tan rápido es tu internet ,neg,-0.056999999999999995
2020-01-30T04:59:33.000Z,Una noche sin dormir parece máximo con internet G y sin energía eléctrica desde hace horas,pos,0.65
2020-01-30T04:05:04.000Z, LOS AMOOOOO JAMÁS SE CORTO UN SEGUNDO EL INTERNET A VER SI Les copiaaa,neg,-0.375
2020-01-30T02:50:30.000Z,Acá en la ciudad prometida tenemos luz agua internet no hay raudales así nos movemos acá en Luque chicos,neu,0.0
2020-01-30T01:34:43.000Z,Tengo luz agua e internet y pizza,neu,0
2020-01-29T02:05:20.000Z, sin internet sin señal de cable ha upéi pe cobrasé hinaa,neu,0
2020-01-29T02:01:37.000Z, que hago para tener internet Estoy con problemas en Lambare llamo a atención y me dicen que es problema de la zona y que mi única solución es aguardar respuesta rápidaLo raro es que mi vecino si tiene internet y es usuario de Tigo,neg,-0.2909999999999999
2020-01-28T20:37:03.000Z,Ya quítenle el internet pero igual me rei jajaja,neu,0
2020-01-28T18:18:57.000Z,No les da vergüenza alardear que tienen celulares de la gran puta pero se pasan rogando que se les ancle el internet Caen mal mijos,neg,-0.802
2020-01-28T02:26:50.000Z,A que hora Mario pide que me corten el Internet,pos,0.375
2020-01-26T23:46:52.000Z,Siguen sin poder solucionar mi internet ,pos,0.35
